t,x,y,z,qw,qx,qy,qz
0,0.9,0.03999999999999998,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
1,0.9,0.05025641025641023,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
2,0.9,0.0605128205128205,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
3,0.9,0.07076923076923075,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
4,0.9,0.081025641025641,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
5,0.9,0.09128205128205125,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
6,0.9,0.10153846153846152,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
7,0.9,0.1117948717948718,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
8,0.9,0.12205128205128203,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
9,0.9,0.1323076923076923,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
10,0.9,0.14256410256410254,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
11,0.9,0.1528205128205128,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
12,0.9,0.16307692307692306,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
13,0.9,0.1733333333333333,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
14,0.9,0.1835897435897436,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
15,0.9,0.19384615384615383,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
16,0.9,0.20410256410256408,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
17,0.9,0.21435897435897436,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
18,0.9,0.2246153846153846,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
19,0.9,0.23487179487179485,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
20,0.9,0.2451282051282051,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
21,0.9,0.2553846153846154,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
22,0.9,0.26564102564102565,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
23,0.9,0.27589743589743587,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
24,0.9,0.28615384615384615,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
25,0.9,0.2964102564102564,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
26,0.9,0.30666666666666664,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
27,0.9,0.3169230769230769,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
28,0.9,0.3271794871794872,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
29,0.9,0.3374358974358974,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
30,0.9,0.3476923076923077,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
31,0.9,0.3579487179487179,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
32,0.9,0.3682051282051282,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
33,0.9,0.37846153846153846,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
34,0.9,0.38871794871794874,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
35,0.9,0.398974358974359,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
36,0.9,0.40923076923076923,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
37,0.9,0.41948717948717945,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
38,0.9,0.4297435897435897,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
39,0.9,0.44,1.0,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
