t,x,y,z,qw,qx,qy,qz
0,1.05,0.24,0.9,0.5000031633974484,0.49999999998999284,0.49999999998999284,-0.4999968366025516
1,1.045223154572022,0.2411515669120835,0.893847571379584,0.5000957597938414,0.49962180094473563,0.5015516430601744,-0.4987266148909631
2,1.0404466422805632,0.2422992052657423,0.8876955814287398,0.5001862694566483,0.4992415171435652,0.5031011933218522,-0.4974543121587758
3,1.0356704763069926,0.24344291515933222,0.8815440207186624,0.5002746920082027,0.49885915017327986,0.5046486443092678,-0.49617993371488656
4,1.030894669826899,0.2445826967567772,0.8753928798133818,0.5003610270795463,0.49847470162936974,0.5061939895654217,-0.4949034848768537
5,1.0261192360098712,0.2457185502875674,0.8692421492699217,0.5004452743104316,0.4980881731160114,0.5077372226421013,-0.49362497097087427
6,1.0213441880192777,0.24685047604675467,0.8630918196384563,0.5005274333493228,0.4976995662460597,0.5092783370999071,-0.49234439733176244
7,1.016569539012048,0.24797847439494822,0.8569418814624686,0.5006075038533978,0.49730888264104234,0.5108173265082805,-0.49106176930292705
8,1.0117953021384511,0.24910254575830817,0.8507923252789077,0.5006854854885485,0.49691612393115214,0.512354184445529,-0.48977709223634885
9,1.0070214905418784,0.2502226906285387,0.8446431416183469,0.5007613779293838,0.49652129175524096,0.513888904498855,-0.48849037149255903
10,1.0022481173586224,0.25133890956287935,0.8384943210051423,0.5008351808592296,0.49612438776081214,0.5154214802643814,-0.48720161244061577
11,0.9974751957176585,0.25245120318409664,0.8323458539575902,0.5009068939701307,0.4957254136040145,0.5169519053471778,-0.48591082045808276
12,0.9927027387404256,0.25355957218047276,0.8261977309880855,0.5009765169628524,0.4953243709496347,0.5184801733612889,-0.48461800093100676
13,0.9879307595406068,0.25466401730579474,0.8200499426032805,0.5010440495468806,0.49492126147109067,0.5200062779297593,-0.48332315925389424
14,0.9831592712239112,0.2557645393793412,0.8139024793042429,0.5011094914404247,0.49451608685042414,0.5215302126846614,-0.4820263008296897
15,0.9783882868878545,0.2568611392858695,0.8077553315866147,0.5011728423704171,0.49410884877829464,0.5230519712671212,-0.48072743106975285
16,0.9736178196215405,0.25795381797560024,0.8016084899407705,0.5012341020725156,0.49369954895397145,0.5245715473273456,-0.47942655539383605
17,0.9688478825054427,0.2590425764642018,0.7954619448519763,0.5012932702911035,0.4932881890853265,0.5260889345246478,-0.4781236792300614
18,0.9640784886111866,0.2601274158327732,0.7893156868005484,0.5013503467792918,0.49287477088882825,0.5276041265274752,-0.4768188080148987
19,0.9593096510013305,0.2612083372278263,0.7831697062620123,0.5014053312989192,0.4924592960895337,0.5291171170134342,-0.4755119471931427
20,0.954541382729148,0.2622853418612665,0.7770239937072618,0.5014582236205534,0.49204176642108105,0.530627899669318,-0.47420310221788925
21,0.9497736968384103,0.26335843101037215,0.7708785396027175,0.5015090235234922,0.49162218362568294,0.532136468191132,-0.47289227855051424
22,0.9450066063631679,0.26442760601777404,0.7647333344104865,0.5015577307957648,0.491200549454119,0.5336428162841207,-0.47157948166064945
23,0.9402401243275337,0.2654928682914324,0.7585883685885214,0.5016043452341319,0.49077686566572915,0.5351469376627934,-0.4702647170261609
24,0.9354742637454655,0.2665542193046135,0.7524436325907797,0.5016488666440866,0.4903511340284047,0.536648826050951,-0.46894799013312427
25,0.9307090376205481,0.2676116605958651,0.7462991168673828,0.5016912948398562,0.48992335631858286,0.5381484751817119,-0.46762930647580453
26,0.9259444589457775,0.2686651937689909,0.7401548118647753,0.5017316296444015,0.48949353432123754,0.5396458787975381,-0.4663086715566303
27,0.9211805407033424,0.26971482049302337,0.7340107080258854,0.5017698708894192,0.4890616698298733,0.5411410306502615,-0.4649860908861726
28,0.9164172958644096,0.2707605425021966,0.7278667957902831,0.5018060184153411,0.48862776464651775,0.5426339245011096,-0.4636615699831221
29,0.9116547373889055,0.2718023615959166,0.7217230655943409,0.5018400720713356,0.48819182058171273,0.544124554120732,-0.4623351143742643
30,0.9064163625430119,0.26999797935116654,0.7275179398466846,0.5020246211141367,0.4863150352623996,0.545089836601783,-0.4629752005306332
31,0.9011768941188142,0.2681915233382137,0.7333145827688476,0.502206711309603,0.4844358680391361,0.5460524493080149,-0.46361301909834207
32,0.8959363428716529,0.266382994132775,0.739113001638179,0.502386341765882,0.48255432811582366,0.5470123875246837,-0.46424856695344346
33,0.8906947195780831,0.26457239235118407,0.7449132036972332,0.5025635116031681,0.48067042470798527,0.5479696465501441,-0.46488184098311175
34,0.8854520350356627,0.26275971865037945,0.7507151961536306,0.5027382199537084,0.4787841670427202,0.5489242216958738,-0.46551283808565824
35,0.8802083000627408,0.26094497372789127,0.7565189861799143,0.5029104659618052,0.4768955643586582,0.5498761082864955,-0.466141555170546
36,0.8749635254982462,0.2591281583218281,0.7623245809134113,0.5030802487838212,0.4750046259059145,0.5508253016597998,-0.46676798915840545
37,0.8697177222014744,0.25730927321086217,0.7681319874560909,0.503247567588184,0.4731113609460449,0.5517717971667686,-0.4673921369810494
38,0.8644709010518757,0.25548831921421405,0.773941212874427,0.5034124215553887,0.4712157787519998,0.552715590171597,-0.4680139955814881
39,0.8592230729488413,0.2536652971916368,0.7797522641992591,0.5035748098780034,0.46931788860807955,0.553656676051718,-0.4686335619139436
40,0.8539742488114901,0.25184020804339907,0.7855651484256545,0.5037347317606728,0.46741769980988807,0.5545950501978221,-0.4692508329438656
41,0.8487244395784546,0.25001305271026747,0.7913798725127715,0.5038921864201212,0.4655152216642879,0.5555307080138824,-0.46986580564794594
42,0.843473656207667,0.24818383217348802,0.7971964433837225,0.5040471730851578,0.4636104634893546,0.556463644917176,-0.4704784770141329
43,0.8382219096761442,0.24635254745476715,0.8030148679254395,0.5041996909966789,0.4617034346143309,0.5573938563383064,-0.47108884404164675
44,0.8329692109797724,0.2445191996162515,0.8088351529885377,0.5043497394076731,0.45979414437958127,0.558321337721227,-0.47169690374099404
45,0.8277155711330927,0.242683789760507,0.8146573053871823,0.5044973175832239,0.45788260213654564,0.5592460845232614,-0.47230265313398223
46,0.822461001169084,0.2408463190304978,0.820481331898955,0.5046424248005137,0.4559688172476945,0.5601680922151274,-0.47290608925373423
47,0.8172055121389482,0.2390067886095631,0.8263072392647206,0.5047850603488273,0.45405279908648183,0.5610873562809588,-0.47350720914470346
48,0.8119491151118925,0.23716519972139466,0.8321350341884955,0.5049252235295557,0.4521345570373006,0.5620038722183268,-0.47410600986268725
49,0.811165423211605,0.2374895876228877,0.8363030694436407,0.5047184004799126,0.4552201231585243,0.5582368199734055,-0.4758210047008395
50,0.8103876782022197,0.23779445759089138,0.8404805887987498,0.5044981037787702,0.4582935370037678,0.5544548653822269,-0.47752329731456855
51,0.8096156610455555,0.23807977915284512,0.8446676640376649,0.504264339307034,0.4613547165270688,0.5506581094055212,-0.4792128422605198
52,0.8088491520918071,0.238345523923583,0.8488643659238443,0.5040171133051357,0.4644035800090639,0.5468466533991468,-0.4808895944356418
53,0.8080879311029981,0.23859166560836526,0.8530707641928039,0.5037564323728686,0.4674400460591725,0.5430205991113857,-0.48255350907839184
54,0.8073317772764995,0.23881818000568544,0.8572869275446726,0.5034823034692106,0.470464033617767,0.539180048680226,-0.48420454176992933
55,0.8065804692686058,0.23902504500985527,0.8615129236368552,0.5031947339121379,0.47347546195833856,0.535325104630636,-0.4858426484353029
