t,x,y,z,qw,qx,qy,qz
0,0.9,-0.20000000000000007,0.9,0.5472736023126069,-0.5472673069163898,0.44776642081472684,0.44776705035434855
1,0.9,-0.20000000000000007,0.9,0.5422814478820825,-0.5422751459003303,0.45379950934345525,0.4538000691288259
2,0.9,-0.2,0.9,0.5372227887325346,-0.5372164809381146,0.45977694446751766,0.45977743442998587
3,0.9,-0.2,0.9,0.5320982452515993,-0.5320919324180913,0.46569799312174115,0.46569841320121846
4,0.9,-0.2,0.9,0.5269084459068841,-0.5269021288084863,0.47156192915611894,0.4715622793010875
5,0.9,-0.2,0.9,0.5216540271688946,-0.5216477065803281,0.47736803342486445,0.47736831359238274
6,0.9,-0.2,0.9,0.5163356334329781,-0.5163293101293916,0.48311559387460656,0.4831158040303154
7,0.9,-0.2,0.9,0.5109539169402948,-0.5109475916971707,0.48880390563171533,0.48880404574984126
8,0.9,-0.20000000000000007,0.9,0.5055095376978296,-0.5055032112908879,0.4944322710887459,0.4944323411521051
9,0.9,-0.2,0.9,0.5000031633974484,-0.4999968366025516,0.49999999998999284,0.49999999998999284
10,0.9,-0.20000000000000007,0.9,0.4944354693340136,-0.49442914292707196,0.5055064095161427,0.5055063394527836
11,0.9,-0.2,0.9,0.4888071383225664,-0.4888008130794425,0.5109508243680126,0.5109506842498867
12,0.9,-0.20000000000000007,0.9,0.48311886061458814,-0.4831125373110019,0.51633257684937,0.5163323666936613
13,0.9,-0.2,0.9,0.4773713338133473,-0.4773650132247808,0.5216510069488165,0.5216507267812981
14,0.9,-0.2,0.9,0.4715652627883477,-0.47155894568994994,0.5269054624207316,0.5269051122757631
15,0.9,-0.2,0.9,0.46570135958888326,-0.4656950467553754,0.5320952988652634,0.5320948787857861
16,0.9,-0.2,0.9,0.45978034335671375,-0.45977403556229374,0.5372198798073567,0.5372193898448885
17,0.9,-0.20000000000000007,0.9,0.4538029402378699,-0.45379663825611777,0.5422785767748092,0.5422780169894387
18,0.9,-0.20000000000000007,0.9,0.44776988329359935,-0.4477635878973823,0.5472707693753475,0.5472701398357258
