t,x,y,z,qw,qx,qy,qz
0,0.9,0.0,0.9,0.9950371902099893,0.0,-0.09950371902099893,0.0
1,0.9,0.0,0.9,0.9960780861382003,0.0,-0.0884785076459833,0.0
2,0.9,0.0,0.9,0.9969968242948284,0.0,-0.07744244537737068,0.0
3,0.9,0.0,0.9,0.9977932920069746,0.0,-0.06639688566404477,0.0
4,0.9,0.0,0.9,0.998467391596834,0.0,-0.05534318311964403,0.0
5,0.9,0.0,0.9,0.9990190403936756,0.0,-0.04428269335643358,0.0
6,0.9,0.0,0.9,0.99944817074398,0.0,-0.03321677281905454,0.0
7,0.9,0.0,0.9,0.9997547300197372,0.0,-0.022146778618171357,0.0
8,0.9,0.0,0.9,0.9999386806249015,0.0,-0.011074068364037567,0.0
9,0.9,0.0,0.9,1.0,0.0,0.0,0.0
10,0.9,0.0,0.9,0.9999386806249015,0.0,0.011074068364037567,0.0
11,0.9,0.0,0.9,0.9997547300197372,0.0,0.022146778618171357,0.0
12,0.9,0.0,0.9,0.9994481707439798,0.0,0.03321677281905452,0.0
13,0.9,0.0,0.9,0.9990190403936756,0.0,0.04428269335643358,0.0
14,0.9,0.0,0.9,0.998467391596834,0.0,0.05534318311964403,0.0
15,0.9,0.0,0.9,0.9977932920069746,0.0,0.06639688566404478,0.0
16,0.9,0.0,0.9,0.9969968242948284,0.0,0.07744244537737068,0.0
17,0.9,0.0,0.9,0.9960780861382003,0.0,0.0884785076459833,0.0
18,0.9,0.0,0.9,0.9950371902099893,0.0,0.09950371902099893,0.0
